0.00185396,0.334392
1.45967E-5,0.0152665
1.89768E-5,0.0220377
6.33974E-6,0.00988845
3.24418E-4,0.101348
8.90444E-6,0.0126817
2.90857E-5,0.0345513
5.68757E-6,0.00918417
0.00709752,0.577801
1.44068E-4,0.0630899
4.7697E-6,0.00871275
1.24975E-5,0.013882
14.3761,15.9211
2.99573E-4,0.0790785
3.90447E-5,0.0277512
1.04486E-5,0.0120927
7.32497E-5,0.0474162
0.0328583,1.68561
1.25832E-5,0.0169329
6.05401E-6,0.00966575
0.8522,7.41662
2.9527E-5,0.0232313
2.05127E-6,0.00704115
6.69359E-6,0.0142841
3.62366E-5,0.0249559
2.28879E-5,0.0194495
6.56421E-5,0.0413058
2.35693E-5,0.0193053
1.90307E-5,0.0178288
1.00153E-5,0.018204
2.57921E-5,0.0256418
20.0,18
4.8505E-6,0.0109678
5.61072E-6,0.0114127
4.7754E-5,0.0301519
2.42677E-5,0.0232316
1.89188E-5,0.0208227
6.61769E-4,0.167716
2.97141E-5,0.0223764
1.14063E-4,0.0447234
9.09487E-5,0.0446335
4.67532E-5,0.0283271
5.84188E-4,0.12433
2.28362E-5,0.0251913
4.84907E-5,0.0308274
1.11794E-5,0.0137001
27.0718,51.0763
1.08003E-4,0.0454306
9.38431E-6,0.0129279
2.04809E-6,0.0070513
3.12931E-5,0.028814
0.00189977,0.285349
1.20323E-5,0.0145518
6.43857E-6,0.0115764
9.13355E-6,0.0175894
1.13331E-5,0.0144328
0.00112667,0.202879
1.13165E-5,0.0142628
2.8717E-5,0.0212844
4.96852E-4,0.131825
13.4408,74.2049
1.95355E-4,0.0738632
8.48093E-5,0.0387794
8.52129E-6,0.0121269
5.15058E-5,0.031754
3.37542E-5,0.0249784
1.31215E-5,0.0153912
2.96757E-4,0.134141
4.9007E-5,0.0298154
4.18864E-5,0.0305646
2.08578E-6,0.00538811
0.0146687,2.34031
2.59284E-4,0.0825437
1.03252E-4,0.0543814
90.6332,103.019
5.12688E-5,0.0414163
8.2902E-7,0.00603566
3.18194E-6,0.00689977
8.55502E-5,0.0364648
4.8763E-6,0.00877332
3.54058E-6,0.00809896
1.38108E-6,0.00813992
1.90862E-5,0.0175106
4.88955E-6,0.00911519
15.7244,17.2081
4.99868E-6,0.0108084
0.00539245,0.624264
1.69463E-4,0.0630869
0.00259102,0.888393
8.39712E-5,0.0435661
4.73652E-6,0.010929
7.24351E-6,0.0116926
13.419,30.2048
1.11495E-4,0.0497078
6.18346E-6,0.00972724
6.87393E-6,0.0114111
1.79846E-5,0.0175689
4.57238E-5,0.0356232
8.10548E-4,0.140009
2.99394E-4,0.0757078
2.45417E-5,0.019924
5.04439E-6,0.00884144
5.42362E-6,0.0110175
2.20127E-5,0.0267511
9.94813E-5,0.0508959
1.25062,17.9565
1.61344E-4,0.0625028
0.00112262,0.229034
1.04855E-5,0.0131256
0.00125686,0.210136
5.17521,33.5174
4.7696E-6,0.00858219
3.081E-8,0.00359469
1.08837E-5,0.0146307
1.16904E-4,0.0594755
1.20467E-4,0.0768319
1.45649E-5,0.0152501
9.76951E-4,0.208879
2.26888E-5,0.0188056
1.72038E-5,0.0213398
9.7678E-7,0.00611272
5.10934E-6,0.00847851
4.94181E-6,0.00884812
6.06736E-6,0.00963022
4.22465E-4,0.106611
5.61754E-6,0.011148
0.0189674,1.07685
6.30447E-6,0.00967734
0.63882,14.4948
1.05014E-5,0.0152593
3.78932E-5,0.0276698
1.12453E-5,0.0155788
5.50268E-6,0.0113421
6.01866E-6,0.00979631
9.59838E-6,0.0128491
4.78663E-4,0.120393
1.80902E-4,0.0679503
3.50241E-6,0.00803909
1.59405E-5,0.016117
3.68681E-5,0.0332498
1.06166E-5,0.0129311
8.03002E-6,0.0121394
6.56986E-6,0.0116726
6.12983E-6,0.00961705
11.0619,36.9611
1.19807E-4,0.052702
2.12194E-5,0.0225268
8.16354E-6,0.012526
12.5088,23.2871
6.63737E-6,0.011786
8.69258E-6,0.0123714
4.05835E-5,0.0308466
6.67081E-6,0.0117398
1.22291E-4,0.0549408
5.35365E-5,0.037192
9.66958E-4,0.234486
6.06076E-6,0.00968083
5.31188E-6,0.0110805
4.54449E-6,0.00877477
7.30305E-6,0.0120953
2.96538E-4,0.0964961
2.66118E-5,0.0226364
1.95749E-5,0.0201733
5.43957E-5,0.0283473
2.10492E-6,0.00694118
3.22508E-5,0.0245779
4.93528E-6,0.00873575
8.70525E-5,0.03822
1.95783E-5,0.0203246
4.83264E-6,0.0090926
7.3687E-4,0.200016
1.4543E-5,0.0148591
6.35245E-6,0.00988494
5.644E-7,0.00566877
3.38921E-6,0.00804852
1.22734E-4,0.0534114
1.16764E-5,0.0140771
5.72278E-5,0.029283
2.69315E-4,0.0838663
6.55163E-5,0.0582305
8.29973E-6,0.012344
6.14166E-5,0.0414622
2.56287E-5,0.0206759
4.83934E-6,0.011014
1.62917E-5,0.0188659
1.06344E-5,0.0127406
6.25899E-6,0.00976509
1.3609E-5,0.0191601
3.55264E-5,0.0284813
3.06702E-5,0.0236348
45.5391,106.753
1.04514E-5,0.01559
4.62526E-5,0.0378597
1.603E-7,0.00442308
1.80651E-4,0.0792493
2.81819E-5,0.0230531
4.54264E-6,0.0108184
1.25729E-5,0.0140746
5.36799E-5,0.0301957
1.15805E-5,0.0135475
5.02222E-6,0.00877333
8.41231E-5,0.0403267
2.04203E-4,0.113848
5.58337E-6,0.011363
7.66205E-6,0.0104025
3.27681E-6,0.00702314
1.34649E-5,0.0184943
1.03667E-5,0.0120576
8.71444E-6,0.0124203
3.57407E-5,0.0414939
